Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   2 21  6       42.3174         0.1311       224.330        0.224
   2 21  7       42.1172         0.1311       223.916        0.225
   2 21  8       41.9184         0.1311       223.499        0.226
   2 21  9       41.7208         0.1310       223.079        0.227
   2 21 10       41.5247         0.1309       222.654        0.227
   2 21 11       41.3300         0.1308       222.227        0.228
   2 21 12       41.1367         0.1307       221.795        0.229
   2 21 13       40.9450         0.1305       221.360        0.230
   2 21 14       40.7548         0.1304       220.922        0.230
   2 21 15       40.5662         0.1301       220.480        0.231
   2 21 16       40.3793         0.1299       220.034        0.231
   2 21 17       40.1940         0.1297       219.585        0.232
   2 21 18       40.0104         0.1294       219.132        0.233
   2 21 19       39.8285         0.1291       218.676        0.233
   2 21 20       39.6485         0.1287       218.216        0.234
   2 21 21       39.4703         0.1284       217.752        0.234
   2 21 22       39.2939         0.1280       217.286        0.235
   2 21 23       39.1194         0.1276       216.816        0.235
   2 21 24       38.9469         0.1271       216.342        0.235
   2 21 25       38.7764         0.1266       215.865        0.236
   2 21 26       38.6078         0.1261       215.385        0.236
   2 21 27       38.4413         0.1256       214.901        0.236
   2 21 28       38.2769         0.1251       214.414        0.236
   2 21 29       38.1147         0.1245       213.924        0.237
   2 21 30       37.9545         0.1239       213.430        0.237
   2 21 31       37.7966         0.1232       212.934        0.237
   2 22  0       43.8141         0.1298       226.432        0.218
   2 22  1       43.6081         0.1299       226.040        0.219
   2 22  2       43.4033         0.1300       225.645        0.220
   2 22  3       43.1995         0.1301       225.247        0.221
   2 22  4       42.9969         0.1301       224.845        0.221
   2 22  5       42.7955         0.1302       224.440        0.222
   2 22  6       42.5952         0.1302       224.031        0.223
   2 22  7       42.3963         0.1302       223.619        0.224
   2 22  8       42.1987         0.1301       223.203        0.225
   2 22  9       42.0024         0.1301       222.783        0.225
   2 22 10       41.8075         0.1300       222.360        0.226
   2 22 11       41.6140         0.1299       221.934        0.227
   2 22 12       41.4219         0.1297       221.503        0.227
   2 22 13       41.2314         0.1296       221.070        0.228
   2 22 14       41.0424         0.1294       220.633        0.229
   2 22 15       40.8550         0.1292       220.192        0.229
   2 22 16       40.6693         0.1289       219.748        0.230
   2 22 17       40.4851         0.1287       219.300        0.230
   2 22 18       40.3027         0.1284       218.849        0.231
   2 22 19       40.1220         0.1281       218.395        0.231
   2 22 20       39.9431         0.1277       217.937        0.232
   2 22 21       39.7660         0.1274       217.476        0.232
   2 22 22       39.5908         0.1270       217.011        0.233
   2 22 23       39.4174         0.1266       216.543        0.233
   2 22 24       39.2460         0.1261       216.071        0.234
   2 22 25       39.0765         0.1256       215.596        0.234
   2 22 26       38.9091         0.1252       215.118        0.234
   2 22 27       38.7436         0.1246       214.637        0.234
   2 22 28       38.5803         0.1241       214.153        0.235
   2 22 29       38.4190         0.1235       213.665        0.235
   2 22 30       38.2599         0.1229       213.174        0.235
   2 22 31       38.1029         0.1223       212.680        0.235
   2 23  0       44.0850         0.1289       226.131        0.217
   2 23  1       43.8803         0.1290       225.741        0.218
   2 23  2       43.6767         0.1291       225.347        0.218
   2 23  3       43.4742         0.1291       224.949        0.219
   2 23  4       43.2729         0.1292       224.548        0.220
   2 23  5       43.0727         0.1292       224.144        0.221
   2 23  6       42.8737         0.1292       223.736        0.222
   2 23  7       42.6760         0.1292       223.324        0.222
   2 23  8       42.4796         0.1291       222.909        0.223
   2 23  9       42.2845         0.1291       222.491        0.224
   2 23 10       42.0908         0.1290       222.069        0.225
   2 23 11       41.8986         0.1289       221.644        0.225
   2 23 12       41.7078         0.1287       221.215        0.226
   2 23 13       41.5184         0.1286       220.783        0.226
   2 23 14       41.3306         0.1284       220.347        0.227
   2 23 15       41.1444         0.1282       219.908        0.228
   2 23 16       40.9598         0.1279       219.466        0.228
   2 23 17       40.7769         0.1277       219.020        0.229
   2 23 18       40.5956         0.1274       218.570        0.229
   2 23 19       40.4161         0.1271       218.118        0.230
   2 23 20       40.2383         0.1267       217.662        0.230
   2 23 21       40.0623         0.1264       217.202        0.231
   2 23 22       39.8882         0.1260       216.739        0.231
   2 23 23       39.7159         0.1256       216.273        0.231
   2 23 24       39.5456         0.1251       215.804        0.232
   2 23 25       39.3772         0.1247       215.332        0.232
   2 23 26       39.2108         0.1242       214.856        0.232
   2 23 27       39.0464         0.1236       214.377        0.232
   2 23 28       38.8841         0.1231       213.895        0.233
   2 23 29       38.7238         0.1225       213.410        0.233
   2 23 30       38.5657         0.1219       212.921        0.233
   2 23 31       38.4097         0.1213       212.430        0.233
   2 24  0       44.3566         0.1279       225.834        0.216
   2 24  1       44.1532         0.1280       225.444        0.216
   2 24  2       43.9508         0.1281       225.051        0.217
   2 24  3       43.7496         0.1282       224.654        0.218
   2 24  4       43.5494         0.1282       224.254        0.219
   2 24  5       43.3505         0.1282       223.850        0.220
   2 24  6       43.1528         0.1282       223.443        0.220
   2 24  7       42.9563         0.1282       223.033        0.221
   2 24  8       42.7611         0.1282       222.619        0.222
   2 24  9       42.5673         0.1281       222.202        0.222
   2 24 10       42.3748         0.1280       221.782        0.223
   2 24 11       42.1837         0.1279       221.358        0.224
   2 24 12       41.9941         0.1278       220.930        0.224
   2 24 13       41.8060         0.1276       220.499        0.225
   2 24 14       41.6194         0.1274       220.065        0.226
   2 24 15       41.4344         0.1272       219.628        0.226
   2 24 16       41.2509         0.1269       219.187        0.227
   2 24 17       41.0691         0.1267       218.742        0.227
   2 24 18       40.8890         0.1264       218.295        0.228
   2 24 19       40.7106         0.1261       217.844        0.228
   2 24 20       40.5340         0.1257       217.390        0.228
   2 24 21       40.3591         0.1254       216.932        0.229
   2 24 22       40.1861         0.1250       216.472        0.229
   2 24 23       40.0149         0.1246       216.008        0.230
