Tele EF EB theta(degree) phi(degree)
   0 27  8       35.1356     180.432
   0 27  9       35.1381     179.830
   0 27 10       35.1436     179.228
   0 27 11       35.1521     178.625
   0 27 12       35.1636     178.022
   0 27 13       35.1781     177.420
   0 27 14       35.1955     176.817
   0 27 15       35.2160     176.215
   0 27 16       35.2394     175.614
   0 27 17       35.2658     175.013
   0 27 18       35.2952     174.413
   0 27 19       35.3276     173.814
   0 27 20       35.3629     173.215
   0 27 21       35.4011     172.618
   0 27 22       35.4423     172.023
   0 27 23       35.4863     171.428
   0 27 24       35.5333     170.835
   0 27 25       35.5831     170.244
   0 27 26       35.6358     169.655
   0 27 27       35.6913     169.067
   0 27 28       35.7497     168.481
   0 27 29       35.8108     167.898
   0 27 30       35.8747     167.317
   0 27 31       35.9413     166.738
   0 28  0       35.5656     185.180
   0 28  1       35.5451     184.591
   0 28  2       35.5273     183.999
   0 28  3       35.5125     183.407
   0 28  4       35.5005     182.814
   0 28  5       35.4915     182.219
   0 28  6       35.4853     181.624
   0 28  7       35.4821     181.028
   0 28  8       35.4818     180.432
   0 28  9       35.4845     179.835
   0 28 10       35.4900     179.238
   0 28 11       35.4986     178.640
   0 28 12       35.5101     178.043
   0 28 13       35.5245     177.446
   0 28 14       35.5419     176.849
   0 28 15       35.5622     176.252
   0 28 16       35.5855     175.656
   0 28 17       35.6117     175.060
   0 28 18       35.6408     174.466
   0 28 19       35.6729     173.872
   0 28 20       35.7078     173.279
   0 28 21       35.7457     172.687
   0 28 22       35.7865     172.096
   0 28 23       35.8301     171.507
   0 28 24       35.8766     170.919
   0 28 25       35.9259     170.333
   0 28 26       35.9780     169.748
   0 28 27       36.0330     169.166
   0 28 28       36.0907     168.585
   0 28 29       36.1511     168.006
   0 28 30       36.2143     167.430
   0 28 31       36.2802     166.855
   0 29  0       35.9092     185.138
   0 29  1       35.8891     184.553
   0 29  2       35.8718     183.967
   0 29  3       35.8573     183.380
   0 29  4       35.8456     182.792
   0 29  5       35.8368     182.203
   0 29  6       35.8309     181.613
   0 29  7       35.8279     181.022
   0 29  8       35.8278     180.431
   0 29  9       35.8305     179.839
   0 29 10       35.8362     179.248
   0 29 11       35.8447     178.656
   0 29 12       35.8562     178.063
   0 29 13       35.8706     177.471
   0 29 14       35.8879     176.880
   0 29 15       35.9081     176.288
   0 29 16       35.9312     175.697
   0 29 17       35.9572     175.107
   0 29 18       35.9861     174.517
   0 29 19       36.0179     173.929
   0 29 20       36.0526     173.341
   0 29 21       36.0901     172.754
   0 29 22       36.1304     172.168
   0 29 23       36.1736     171.584
   0 29 24       36.2196     171.001
   0 29 25       36.2684     170.420
   0 29 26       36.3200     169.840
   0 29 27       36.3744     169.263
   0 29 28       36.4315     168.687
   0 29 29       36.4913     168.113
   0 29 30       36.5538     167.541
   0 29 31       36.6189     166.971
   0 30  0       36.2525     185.096
   0 30  1       36.2328     184.517
   0 30  2       36.2159     183.936
   0 30  3       36.2017     183.354
   0 30  4       36.1904     182.770
   0 30  5       36.1819     182.186
   0 30  6       36.1762     181.602
   0 30  7       36.1734     181.016
   0 30  8       36.1734     180.430
   0 30  9       36.1762     179.844
   0 30 10       36.1820     179.257
   0 30 11       36.1906     178.670
   0 30 12       36.2021     178.083
   0 30 13       36.2164     177.497
   0 30 14       36.2336     176.910
   0 30 15       36.2537     176.324
   0 30 16       36.2767     175.738
   0 30 17       36.3025     175.153
   0 30 18       36.3311     174.568
   0 30 19       36.3626     173.985
   0 30 20       36.3970     173.402
   0 30 21       36.4341     172.820
   0 30 22       36.4741     172.239
   0 30 23       36.5169     171.660
   0 30 24       36.5624     171.082
   0 30 25       36.6107     170.506
   0 30 26       36.6618     169.931
   0 30 27       36.7155     169.358
   0 30 28       36.7720     168.787
   0 30 29       36.8312     168.218
   0 30 30       36.8930     167.650
   0 30 31       36.9574     167.085
   0 31  0       36.5955     185.055
   0 31  1       36.5762     184.481
   0 31  2       36.5596     183.905
   0 31  3       36.5458     183.328
   0 31  4       36.5348     182.749
   0 31  5       36.5265     182.170
   0 31  6       36.5211     181.591
   0 31  7       36.5185     181.010
   0 31  8       36.5186     180.429
   0 31  9       36.5216     179.848
   0 31 10       36.5274     179.267
   0 31 11       36.5361     178.685
   0 31 12       36.5476     178.103
   0 31 13       36.5619     177.521
   0 31 14       36.5790     176.940
   0 31 15       36.5990     176.359
   0 31 16       36.6218     175.778
   0 31 17       36.6474     175.198
   0 31 18       36.6758     174.618
   0 31 19       36.7070     174.040
   0 31 20       36.7411     173.462
   0 31 21       36.7779     172.885
   0 31 22       36.8174     172.309
   0 31 23       36.8598     171.735
   0 31 24       36.9049     171.162
   0 31 25       36.9527     170.590
   0 31 26       37.0032     170.020
   0 31 27       37.0564     169.452
   0 31 28       37.1123     168.885
   0 31 29       37.1708     168.320
   0 31 30       37.2320     167.758
   0 31 31       37.2957     167.197
   1  0  0       30.0733     214.602
   1  0  1       29.9079     214.007
   1  0  2       29.7449     213.404
   1  0  3       29.5845     212.795
   1  0  4       29.4268     212.179
   1  0  5       29.2717     211.557
   1  0  6       29.1193     210.928
   1  0  7       28.9698     210.292
   1  0  8       28.8232     209.650
   1  0  9       28.6795     209.001
   1  0 10       28.5388     208.346
   1  0 11       28.4012     207.684
   1  0 12       28.2668     207.016
   1  0 13       28.1355     206.342
   1  0 14       28.0076     205.662
   1  0 15       27.8829     204.976
   1  0 16       27.7616     204.285
   1  0 17       27.6438     203.587
   1  0 18       27.5294     202.884
   1  0 19       27.4187     202.176
   1  0 20       27.3115     201.462
   1  0 21       27.2079     200.743
   1  0 22       27.1081     200.020
   1  0 23       27.0120     199.291
   1  0 24       26.9197     198.559
   1  0 25       26.8313     197.821
   1  0 26       26.7467     197.080
   1  0 27       26.6660     196.335
   1  0 28       26.5893     195.586
   1  0 29       26.5166     194.833
   1  0 30       26.4478     194.078
   1  0 31       26.3832     193.319
   1  1  0       30.3732     214.278
   1  1  1       30.2094     213.686
   1  1  2       30.0480     213.087
   1  1  3       29.8891     212.481
   1  1  4       29.7328     211.869
   1  1  5       29.5793     211.251
   1  1  6       29.4284     210.626
   1  1  7       29.2804     209.994
   1  1  8       29.1352     209.356
   1  1  9       28.9929     208.712
   1  1 10       28.8537     208.062
   1  1 11       28.7175     207.405
   1  1 12       28.5844     206.742
   1  1 13       28.4545     206.074
   1  1 14       28.3278     205.399
   1  1 15       28.2044     204.719
   1  1 16       28.0844     204.033
   1  1 17       27.9678     203.342
   1  1 18       27.8546     202.645
   1  1 19       27.7450     201.943
   1  1 20       27.6389     201.236
   1  1 21       27.5364     200.524
   1  1 22       27.4376     199.807
   1  1 23       27.3425     199.086
   1  1 24       27.2512     198.360
   1  1 25       27.1636     197.630
   1  1 26       27.0799     196.896
   1  1 27       27.0001     196.159
   1  1 28       26.9241     195.418
   1  1 29       26.8521     194.673
   1  1 30       26.7840     193.926
   1  1 31       26.7200     193.175
   1  2  0       30.6742     213.960
   1  2  1       30.5119     213.371
   1  2  2       30.3520     212.775
   1  2  3       30.1947     212.173
   1  2  4       30.0400     211.565
   1  2  5       29.8879     210.950
   1  2  6       29.7385     210.329
   1  2  7       29.5919     209.702
   1  2  8       29.4482     209.068
   1  2  9       29.3073     208.429
   1  2 10       29.1695     207.783
   1  2 11       29.0346     207.131
   1  2 12       28.9029     206.474
   1  2 13       28.7743     205.810
   1  2 14       28.6489     205.141
   1  2 15       28.5268     204.467
   1  2 16       28.4080     203.787
   1  2 17       28.2926     203.101
   1  2 18       28.1806     202.410
   1  2 19       28.0721     201.715
   1  2 20       27.9671     201.014
   1  2 21       27.8657     200.309
   1  2 22       27.7679     199.599
   1  2 23       27.6737     198.884
   1  2 24       27.5833     198.166
   1  2 25       27.4966     197.443
   1  2 26       27.4138     196.717
   1  2 27       27.3347     195.987
   1  2 28       27.2595     195.253
   1  2 29       27.1881     194.516
   1  2 30       27.1207     193.777
   1  2 31       27.0573     193.034
   1  3  0       30.9763     213.647
   1  3  1       30.8155     213.061
   1  3  2       30.6572     212.469
   1  3  3       30.5013     211.870
   1  3  4       30.3481     211.265
   1  3  5       30.1975     210.655
   1  3  6       30.0495     210.038
   1  3  7       29.9044     209.415
   1  3  8       29.7621     208.785
   1  3  9       29.6226     208.150
   1  3 10       29.4861     207.509
   1  3 11       29.3527     206.863
   1  3 12       29.2222     206.210
   1  3 13       29.0950     205.552
   1  3 14       28.9708     204.888
   1  3 15       28.8500     204.219
   1  3 16       28.7324     203.545
   1  3 17       28.6181     202.865
   1  3 18       28.5072     202.181
   1  3 19       28.3998     201.491
   1  3 20       28.2959     200.797
   1  3 21       28.1955     200.098
   1  3 22       28.0987     199.395
   1  3 23       28.0055     198.687
   1  3 24       27.9160     197.976
   1  3 25       27.8302     197.260
   1  3 26       27.7481     196.541
   1  3 27       27.6698     195.818
   1  3 28       27.5954     195.092
   1  3 29       27.5247     194.363
   1  3 30       27.4579     193.631
   1  3 31       27.3950     192.896
   1  4  0       31.2794     213.339
   1  4  1       31.1201     212.756
   1  4  2       30.9633     212.167
   1  4  3       30.8089     211.572
   1  4  4       30.6571     210.971
   1  4  5       30.5080     210.364
   1  4  6       30.3615     209.751
   1  4  7       30.2178     209.133
   1  4  8       30.0769     208.508
   1  4  9       29.9388     207.877
   1  4 10       29.8037     207.241
   1  4 11       29.6715     206.599
   1  4 12       29.5424     205.951
   1  4 13       29.4164     205.299
   1  4 14       29.2935     204.640
   1  4 15       29.1739     203.977
   1  4 16       29.0574     203.308
   1  4 17       28.9443     202.634
   1  4 18       28.8346     201.955
   1  4 19       28.7283     201.272
   1  4 20       28.6254     200.584
   1  4 21       28.5260     199.892
   1  4 22       28.4302     199.195
   1  4 23       28.3379     198.494
   1  4 24       28.2493     197.789
   1  4 25       28.1643     197.081
   1  4 26       28.0831     196.369
   1  4 27       28.0055     195.653
   1  4 28       27.9318     194.935
   1  4 29       27.8618     194.213
   1  4 30       27.7956     193.489
   1  4 31       27.7333     192.762
   1  5  0       31.5835     213.036
   1  5  1       31.4257     212.456
   1  5  2       31.2703     211.871
   1  5  3       31.1175     211.280
   1  5  4       30.9671     210.682
   1  5  5       30.8194     210.079
   1  5  6       30.6744     209.470
   1  5  7       30.5320     208.856
   1  5  8       30.3925     208.235
   1  5  9       30.2558     207.609
   1  5 10       30.1220     206.977
   1  5 11       29.9912     206.340
   1  5 12       29.8633     205.698
   1  5 13       29.7386     205.050
   1  5 14       29.6169     204.397
   1  5 15       29.4985     203.739
   1  5 16       29.3832     203.075
   1  5 17       29.2713     202.407
   1  5 18       29.1626     201.735
   1  5 19       29.0573     201.057
   1  5 20       28.9555     200.375
   1  5 21       28.8571     199.689
   1  5 22       28.7622     198.999
   1  5 23       28.6709     198.305
   1  5 24       28.5831     197.607
   1  5 25       28.4990     196.905
   1  5 26       28.4185     196.200
   1  5 27       28.3417     195.492
   1  5 28       28.2686     194.780
   1  5 29       28.1993     194.066
   1  5 30       28.1337     193.349
   1  5 31       28.0719     192.630
