Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   6 26 30       56.4103         0.4871       203.240        0.683
   6 26 31       56.3256         0.4871       202.837        0.686
   6 27  0       59.8594         0.4714       214.828        0.562
   6 27  1       59.7399         0.4725       214.454        0.567
   6 27  2       59.6214         0.4736       214.079        0.571
   6 27  3       59.5038         0.4745       213.703        0.576
   6 27  4       59.3871         0.4754       213.326        0.580
   6 27  5       59.2714         0.4763       212.947        0.584
   6 27  6       59.1568         0.4771       212.567        0.589
   6 27  7       59.0431         0.4778       212.185        0.593
   6 27  8       58.9304         0.4785       211.803        0.597
   6 27  9       58.8188         0.4790       211.419        0.601
   6 27 10       58.7083         0.4796       211.034        0.606
   6 27 11       58.5989         0.4800       210.648        0.610
   6 27 12       58.4905         0.4804       210.260        0.614
   6 27 13       58.3833         0.4807       209.872        0.618
   6 27 14       58.2772         0.4810       209.483        0.622
   6 27 15       58.1723         0.4812       209.092        0.626
   6 27 16       58.0685         0.4813       208.701        0.630
   6 27 17       57.9659         0.4814       208.309        0.634
   6 27 18       57.8645         0.4813       207.916        0.638
   6 27 19       57.7644         0.4813       207.522        0.642
   6 27 20       57.6654         0.4811       207.127        0.645
   6 27 21       57.5678         0.4809       206.731        0.649
   6 27 22       57.4713         0.4806       206.335        0.653
   6 27 23       57.3762         0.4805       205.937        0.657
   6 27 24       57.2823         0.4810       205.540        0.660
   6 27 25       57.1897         0.4814       205.141        0.664
   6 27 26       57.0985         0.4817       204.742        0.667
   6 27 27       57.0085         0.4820       204.342        0.671
   6 27 28       56.9199         0.4822       203.942        0.674
   6 27 29       56.8327         0.4823       203.541        0.678
   6 27 30       56.7468         0.4824       203.139        0.681
   6 27 31       56.6622         0.4824       202.738        0.684
   6 28  0       60.1822         0.4663       214.686        0.562
   6 28  1       60.0634         0.4674       214.314        0.566
   6 28  2       59.9455         0.4684       213.940        0.570
   6 28  3       59.8285         0.4694       213.565        0.575
   6 28  4       59.7125         0.4703       213.189        0.579
   6 28  5       59.5974         0.4712       212.811        0.583
   6 28  6       59.4833         0.4719       212.432        0.588
   6 28  7       59.3702         0.4727       212.052        0.592
   6 28  8       59.2581         0.4733       211.671        0.596
   6 28  9       59.1471         0.4739       211.288        0.600
   6 28 10       59.0371         0.4744       210.904        0.604
   6 28 11       58.9282         0.4749       210.520        0.608
   6 28 12       58.8203         0.4753       210.134        0.612
   6 28 13       58.7136         0.4756       209.747        0.617
   6 28 14       58.6080         0.4759       209.359        0.621
   6 28 15       58.5035         0.4761       208.970        0.625
   6 28 16       58.4002         0.4762       208.580        0.628
   6 28 17       58.2980         0.4763       208.189        0.632
   6 28 18       58.1971         0.4763       207.797        0.636
   6 28 19       58.0973         0.4762       207.405        0.640
   6 28 20       57.9988         0.4760       207.011        0.644
   6 28 21       57.9014         0.4758       206.617        0.647
   6 28 22       57.8054         0.4755       206.222        0.651
   6 28 23       57.7105         0.4757       205.827        0.655
   6 28 24       57.6170         0.4762       205.430        0.658
   6 28 25       57.5247         0.4766       205.033        0.662
   6 28 26       57.4338         0.4769       204.636        0.665
   6 28 27       57.3441         0.4772       204.237        0.669
   6 28 28       57.2557         0.4774       203.839        0.672
   6 28 29       57.1687         0.4775       203.439        0.675
   6 28 30       57.0830         0.4776       203.040        0.679
   6 28 31       56.9987         0.4776       202.640        0.682
   6 29  0       60.5049         0.4612       214.546        0.561
   6 29  1       60.3867         0.4623       214.175        0.565
   6 29  2       60.2695         0.4633       213.802        0.570
   6 29  3       60.1531         0.4642       213.428        0.574
   6 29  4       60.0377         0.4652       213.053        0.578
   6 29  5       59.9232         0.4660       212.676        0.582
   6 29  6       59.8097         0.4668       212.299        0.587
   6 29  7       59.6972         0.4675       211.920        0.591
   6 29  8       59.5857         0.4682       211.540        0.595
   6 29  9       59.4752         0.4688       211.158        0.599
   6 29 10       59.3657         0.4693       210.776        0.603
   6 29 11       59.2573         0.4697       210.393        0.607
   6 29 12       59.1500         0.4701       210.008        0.611
   6 29 13       59.0437         0.4705       209.622        0.615
   6 29 14       58.9386         0.4707       209.236        0.619
   6 29 15       58.8346         0.4709       208.848        0.623
   6 29 16       58.7317         0.4711       208.460        0.627
   6 29 17       58.6300         0.4711       208.070        0.631
   6 29 18       58.5294         0.4711       207.680        0.635
   6 29 19       58.4301         0.4711       207.289        0.638
   6 29 20       58.3319         0.4709       206.897        0.642
   6 29 21       58.2349         0.4707       206.504        0.646
   6 29 22       58.1392         0.4705       206.111        0.649
   6 29 23       58.0447         0.4709       205.717        0.653
   6 29 24       57.9515         0.4714       205.322        0.656
   6 29 25       57.8595         0.4718       204.926        0.660
   6 29 26       57.7688         0.4721       204.530        0.663
   6 29 27       57.6794         0.4724       204.134        0.667
   6 29 28       57.5913         0.4726       203.737        0.670
   6 29 29       57.5045         0.4728       203.339        0.673
   6 29 30       57.4191         0.4728       202.941        0.677
   6 29 31       57.3349         0.4729       202.542        0.680
   6 30  0       60.8274         0.4560       214.407        0.560
   6 30  1       60.7099         0.4571       214.037        0.564
   6 30  2       60.5933         0.4581       213.665        0.569
   6 30  3       60.4775         0.4591       213.292        0.573
   6 30  4       60.3627         0.4600       212.918        0.577
   6 30  5       60.2489         0.4608       212.543        0.581
   6 30  6       60.1359         0.4616       212.166        0.585
   6 30  7       60.0240         0.4623       211.789        0.590
   6 30  8       59.9130         0.4630       211.410        0.594
   6 30  9       59.8031         0.4636       211.030        0.598
   6 30 10       59.6941         0.4641       210.649        0.602
   6 30 11       59.5863         0.4646       210.266        0.606
   6 30 12       59.4794         0.4650       209.883        0.610
   6 30 13       59.3737         0.4653       209.499        0.614
   6 30 14       59.2690         0.4656       209.114        0.618
   6 30 15       59.1654         0.4658       208.728        0.622
