Tele EF EB theta(degree) phi(degree)
   6  6 30       50.2432     205.616
   6  6 31       50.1539     205.185
   6  7  0       53.9359     217.814
   6  7  1       53.8050     217.425
   6  7  2       53.6752     217.035
   6  7  3       53.5465     216.643
   6  7  4       53.4190     216.249
   6  7  5       53.2926     215.853
   6  7  6       53.1674     215.456
   6  7  7       53.0434     215.057
   6  7  8       52.9207     214.656
   6  7  9       52.7992     214.254
   6  7 10       52.6790     213.850
   6  7 11       52.5601     213.445
   6  7 12       52.4425     213.038
   6  7 13       52.3263     212.630
   6  7 14       52.2114     212.220
   6  7 15       52.0979     211.809
   6  7 16       51.9858     211.396
   6  7 17       51.8751     210.982
   6  7 18       51.7659     210.567
   6  7 19       51.6581     210.151
   6  7 20       51.5518     209.733
   6  7 21       51.4470     209.314
   6  7 22       51.3437     208.894
   6  7 23       51.2420     208.473
   6  7 24       51.1418     208.051
   6  7 25       51.0431     207.627
   6  7 26       50.9461     207.203
   6  7 27       50.8506     206.778
   6  7 28       50.7567     206.352
   6  7 29       50.6644     205.925
   6  7 30       50.5738     205.497
   6  7 31       50.4848     205.069
   6  8  0       54.2519     217.653
   6  8  1       54.1217     217.265
   6  8  2       53.9925     216.876
   6  8  3       53.8645     216.485
   6  8  4       53.7376     216.092
   6  8  5       53.6119     215.698
   6  8  6       53.4873     215.302
   6  8  7       53.3640     214.904
   6  8  8       53.2418     214.505
   6  8  9       53.1209     214.104
   6  8 10       53.0013     213.702
   6  8 11       52.8830     213.298
   6  8 12       52.7659     212.892
   6  8 13       52.6502     212.485
   6  8 14       52.5359     212.077
   6  8 15       52.4229     211.667
   6  8 16       52.3113     211.256
   6  8 17       52.2011     210.844
   6  8 18       52.0923     210.430
   6  8 19       51.9850     210.015
   6  8 20       51.8792     209.599
   6  8 21       51.7748     209.181
   6  8 22       51.6719     208.763
   6  8 23       51.5706     208.344
   6  8 24       51.4708     207.923
   6  8 25       51.3725     207.501
   6  8 26       51.2757     207.079
   6  8 27       51.1806     206.655
   6  8 28       51.0870     206.231
   6  8 29       50.9951     205.806
   6  8 30       50.9047     205.380
   6  8 31       50.8160     204.953
   6  9  0       54.5682     217.493
   6  9  1       54.4386     217.107
   6  9  2       54.3102     216.719
   6  9  3       54.1828     216.329
   6  9  4       54.0566     215.937
   6  9  5       53.9315     215.544
   6  9  6       53.8076     215.149
   6  9  7       53.6848     214.753
   6  9  8       53.5633     214.355
   6  9  9       53.4430     213.955
   6  9 10       53.3239     213.554
   6  9 11       53.2062     213.151
   6  9 12       53.0897     212.747
   6  9 13       52.9745     212.342
   6  9 14       52.8607     211.935
   6  9 15       52.7482     211.526
   6  9 16       52.6371     211.117
   6  9 17       52.5274     210.706
   6  9 18       52.4191     210.294
   6  9 19       52.3123     209.880
   6  9 20       52.2069     209.466
   6  9 21       52.1029     209.050
   6  9 22       52.0005     208.633
   6  9 23       51.8995     208.215
   6  9 24       51.8000     207.796
   6  9 25       51.7021     207.376
   6  9 26       51.6057     206.956
   6  9 27       51.5109     206.534
   6  9 28       51.4176     206.111
   6  9 29       51.3260     205.688
   6  9 30       51.2359     205.264
   6  9 31       51.1474     204.839
   6 10  0       54.8848     217.335
   6 10  1       54.7560     216.950
   6 10  2       54.6282     216.563
   6 10  3       54.5015     216.174
   6 10  4       54.3759     215.784
   6 10  5       54.2515     215.391
   6 10  6       54.1281     214.998
   6 10  7       54.0060     214.603
   6 10  8       53.8851     214.206
   6 10  9       53.7654     213.807
   6 10 10       53.6469     213.408
   6 10 11       53.5297     213.006
   6 10 12       53.4138     212.604
   6 10 13       53.2991     212.199
   6 10 14       53.1858     211.794
   6 10 15       53.0739     211.387
   6 10 16       52.9633     210.979
   6 10 17       52.8540     210.569
   6 10 18       52.7462     210.159
   6 10 19       52.6398     209.747
   6 10 20       52.5348     209.334
   6 10 21       52.4313     208.920
   6 10 22       52.3292     208.504
   6 10 23       52.2287     208.088
   6 10 24       52.1296     207.671
   6 10 25       52.0320     207.253
   6 10 26       51.9360     206.834
   6 10 27       51.8415     206.413
   6 10 28       51.7485     205.993
   6 10 29       51.6571     205.571
   6 10 30       51.5673     205.149
   6 10 31       51.4791     204.725
   6 11  0       55.2018     217.178
   6 11  1       55.0736     216.794
   6 11  2       54.9465     216.408
   6 11  3       54.8205     216.020
   6 11  4       54.6955     215.631
   6 11  5       54.5717     215.240
   6 11  6       54.4490     214.847
   6 11  7       54.3275     214.453
   6 11  8       54.2072     214.058
   6 11  9       54.0881     213.661
   6 11 10       53.9702     213.262
   6 11 11       53.8535     212.862
   6 11 12       53.7381     212.461
   6 11 13       53.6240     212.058
   6 11 14       53.5113     211.654
   6 11 15       53.3998     211.249
   6 11 16       53.2897     210.842
   6 11 17       53.1809     210.434
   6 11 18       53.0736     210.025
   6 11 19       52.9676     209.614
   6 11 20       52.8631     209.203
   6 11 21       52.7600     208.790
   6 11 22       52.6583     208.377
   6 11 23       52.5581     207.962
   6 11 24       52.4594     207.546
   6 11 25       52.3622     207.130
   6 11 26       52.2665     206.712
   6 11 27       52.1723     206.294
   6 11 28       52.0796     205.875
   6 11 29       51.9886     205.455
   6 11 30       51.8990     205.034
   6 11 31       51.8111     204.613
   6 12  0       55.5191     217.022
   6 12  1       55.3916     216.639
   6 12  2       55.2651     216.254
   6 12  3       55.1398     215.867
   6 12  4       55.0155     215.479
   6 12  5       54.8923     215.090
   6 12  6       54.7702     214.698
   6 12  7       54.6493     214.306
   6 12  8       54.5296     213.911
   6 12  9       54.4110     213.515
   6 12 10       54.2937     213.118
   6 12 11       54.1776     212.720
   6 12 12       54.0628     212.320
   6 12 13       53.9492     211.918
   6 12 14       53.8369     211.515
   6 12 15       53.7260     211.111
   6 12 16       53.6164     210.706
   6 12 17       53.5081     210.300
   6 12 18       53.4012     209.892
   6 12 19       53.2957     209.483
   6 12 20       53.1916     209.073
   6 12 21       53.0889     208.662
   6 12 22       52.9876     208.250
   6 12 23       52.8878     207.837
   6 12 24       52.7894     207.423
   6 12 25       52.6926     207.008
   6 12 26       52.5972     206.592
   6 12 27       52.5033     206.176
   6 12 28       52.4110     205.758
   6 12 29       52.3202     205.340
   6 12 30       52.2309     204.921
   6 12 31       52.1432     204.502
   6 13  0       55.8366     216.867
   6 13  1       55.7098     216.485
   6 13  2       55.5840     216.101
   6 13  3       55.4593     215.716
   6 13  4       55.3356     215.329
   6 13  5       55.2131     214.940
   6 13  6       55.0916     214.550
   6 13  7       54.9713     214.159
   6 13  8       54.8522     213.766
   6 13  9       54.7342     213.371
   6 13 10       54.6175     212.975
   6 13 11       54.5019     212.578
   6 13 12       54.3876     212.179
   6 13 13       54.2746     211.779
   6 13 14       54.1629     211.378
   6 13 15       54.0524     210.975
   6 13 16       53.9433     210.572
   6 13 17       53.8355     210.167
   6 13 18       53.7290     209.760
   6 13 19       53.6239     209.353
   6 13 20       53.5202     208.945
   6 13 21       53.4180     208.535
   6 13 22       53.3171     208.125
   6 13 23       53.2177     207.713
   6 13 24       53.1197     207.301
   6 13 25       53.0232     206.888
   6 13 26       52.9281     206.473
   6 13 27       52.8346     206.058
   6 13 28       52.7425     205.643
   6 13 29       52.6520     205.226
   6 13 30       52.5630     204.809
   6 13 31       52.4755     204.391
   6 14  0       56.1544     216.713
   6 14  1       56.0282     216.332
   6 14  2       55.9031     215.950
   6 14  3       55.7790     215.565
   6 14  4       55.6560     215.180
   6 14  5       55.5341     214.792
   6 14  6       55.4133     214.403
   6 14  7       55.2936     214.013
   6 14  8       55.1750     213.621
   6 14  9       55.0577     213.228
   6 14 10       54.9415     212.833
   6 14 11       54.8265     212.437
   6 14 12       54.7127     212.040
   6 14 13       54.6002     211.641
   6 14 14       54.4890     211.242
   6 14 15       54.3790     210.840
   6 14 16       54.2704     210.438
   6 14 17       54.1630     210.034
   6 14 18       54.0570     209.630
   6 14 19       53.9524     209.224
   6 14 20       53.8491     208.817
   6 14 21       53.7472     208.409
   6 14 22       53.6468     208.000
   6 14 23       53.5477     207.590
   6 14 24       53.4501     207.180
   6 14 25       53.3539     206.768
   6 14 26       53.2592     206.355
   6 14 27       53.1660     205.942
   6 14 28       53.0742     205.528
   6 14 29       52.9839     205.113
   6 14 30       52.8952     204.698
   6 14 31       52.8080     204.282
   6 15  0       56.4723     216.561
   6 15  1       56.3469     216.181
   6 15  2       56.2224     215.799
   6 15  3       56.0990     215.416
   6 15  4       55.9766     215.031
   6 15  5       55.8553     214.645
   6 15  6       55.7351     214.258
   6 15  7       55.6160     213.869
   6 15  8       55.4981     213.478
   6 15  9       55.3813     213.086
   6 15 10       55.2656     212.693
   6 15 11       55.1512     212.298
   6 15 12       55.0380     211.902
   6 15 13       54.9260     211.505
   6 15 14       54.8153     211.106
   6 15 15       54.7058     210.706
   6 15 16       54.5976     210.306
   6 15 17       54.4908     209.903
   6 15 18       54.3852     209.500
   6 15 19       54.2810     209.096
   6 15 20       54.1782     208.691
   6 15 21       54.0767     208.284
   6 15 22       53.9766     207.877
   6 15 23       53.8779     207.468
   6 15 24       53.7806     207.059
   6 15 25       53.6848     206.649
   6 15 26       53.5904     206.238
   6 15 27       53.4975     205.827
   6 15 28       53.4060     205.414
   6 15 29       53.3160     205.001
   6 15 30       53.2276     204.587
   6 15 31       53.1406     204.173
   6 16  0       56.7905     216.409
   6 16  1       56.6657     216.030
   6 16  2       56.5419     215.650
   6 16  3       56.4192     215.268
   6 16  4       56.2974     214.884
   6 16  5       56.1768     214.499
   6 16  6       56.0572     214.113
   6 16  7       55.9387     213.725
   6 16  8       55.8213     213.336
   6 16  9       55.7051     212.945
   6 16 10       55.5900     212.553
   6 16 11       55.4761     212.160
   6 16 12       55.3634     211.765
   6 16 13       55.2519     211.369
   6 16 14       55.1417     210.972
   6 16 15       55.0327     210.574
   6 16 16       54.9250     210.174
   6 16 17       54.8186     209.773
   6 16 18       54.7135     209.372
   6 16 19       54.6098     208.969
   6 16 20       54.5073     208.565
   6 16 21       54.4063     208.160
   6 16 22       54.3066     207.754
   6 16 23       54.2082     207.348
   6 16 24       54.1113     206.940
   6 16 25       54.0158     206.532
   6 16 26       53.9218     206.122
   6 16 27       53.8291     205.712
   6 16 28       53.7380     205.302
   6 16 29       53.6482     204.890
   6 16 30       53.5600     204.478
   6 16 31       53.4733     204.066
   6 17  0       57.1089     216.259
   6 17  1       56.9847     215.881
   6 17  2       56.8616     215.502
   6 17  3       56.7395     215.121
   6 17  4       56.6184     214.739
   6 17  5       56.4983     214.355
   6 17  6       56.3793     213.969
   6 17  7       56.2614     213.583
   6 17  8       56.1446     213.195
   6 17  9       56.0290     212.805
   6 17 10       55.9145     212.415
   6 17 11       55.8011     212.023
   6 17 12       55.6890     211.629
   6 17 13       55.5780     211.235
   6 17 14       55.4683     210.839
   6 17 15       55.3598     210.442
   6 17 16       55.2526     210.044
   6 17 17       55.1466     209.645
   6 17 18       55.0420     209.244
   6 17 19       54.9386     208.843
   6 17 20       54.8366     208.441
   6 17 21       54.7359     208.037
