Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   7  4 15       56.5018         0.1196       227.475        0.192
   7  4 16       56.3425         0.1199       227.111        0.192
   7  4 17       56.1841         0.1203       226.747        0.193
   7  4 18       56.0269         0.1206       226.380        0.193
   7  4 19       55.8707         0.1209       226.013        0.193
   7  4 20       55.7156         0.1212       225.644        0.193
   7  4 21       55.5617         0.1215       225.274        0.193
   7  4 22       55.4089         0.1218       224.903        0.193
   7  4 23       55.2573         0.1220       224.530        0.194
   7  4 24       55.1068         0.1223       224.156        0.194
   7  4 25       54.9576         0.1225       223.781        0.194
   7  4 26       54.8096         0.1227       223.405        0.194
   7  4 27       54.6629         0.1229       223.027        0.194
   7  4 28       54.5174         0.1230       222.649        0.194
   7  4 29       54.3732         0.1232       222.269        0.194
   7  4 30       54.2303         0.1233       221.888        0.194
   7  4 31       54.0887         0.1235       221.506        0.194
   7  5  0       59.2951         0.1115       232.544        0.186
   7  5  1       59.1235         0.1121       232.204        0.187
   7  5  2       58.9526         0.1126       231.863        0.187
   7  5  3       58.7824         0.1132       231.520        0.187
   7  5  4       58.6130         0.1137       231.176        0.188
   7  5  5       58.4443         0.1142       230.830        0.188
   7  5  6       58.2764         0.1147       230.482        0.189
   7  5  7       58.1093         0.1152       230.133        0.189
   7  5  8       57.9430         0.1157       229.782        0.189
   7  5  9       57.7776         0.1161       229.430        0.190
   7  5 10       57.6130         0.1166       229.076        0.190
   7  5 11       57.4493         0.1170       228.720        0.190
   7  5 12       57.2866         0.1174       228.363        0.191
   7  5 13       57.1248         0.1178       228.005        0.191
   7  5 14       56.9639         0.1182       227.645        0.191
   7  5 15       56.8041         0.1186       227.284        0.191
   7  5 16       56.6452         0.1190       226.922        0.192
   7  5 17       56.4874         0.1193       226.558        0.192
   7  5 18       56.3307         0.1196       226.193        0.192
   7  5 19       56.1750         0.1199       225.826        0.192
   7  5 20       56.0204         0.1202       225.458        0.192
   7  5 21       55.8669         0.1205       225.089        0.193
   7  5 22       55.7146         0.1208       224.718        0.193
   7  5 23       55.5634         0.1210       224.347        0.193
   7  5 24       55.4134         0.1213       223.974        0.193
   7  5 25       55.2646         0.1215       223.599        0.193
   7  5 26       55.1171         0.1217       223.224        0.193
   7  5 27       54.9707         0.1219       222.848        0.193
   7  5 28       54.8256         0.1221       222.470        0.193
   7  5 29       54.6818         0.1222       222.091        0.193
   7  5 30       54.5393         0.1223       221.712        0.193
   7  5 31       54.3981         0.1225       221.331        0.193
   7  6  0       59.5890         0.1106       232.346        0.186
   7  6  1       59.4180         0.1111       232.007        0.186
   7  6  2       59.2478         0.1117       231.666        0.187
   7  6  3       59.0783         0.1122       231.324        0.187
   7  6  4       58.9094         0.1127       230.980        0.187
   7  6  5       58.7414         0.1132       230.634        0.188
   7  6  6       58.5740         0.1137       230.287        0.188
   7  6  7       58.4075         0.1142       229.938        0.188
   7  6  8       58.2418         0.1147       229.588        0.189
   7  6  9       58.0770         0.1151       229.236        0.189
   7  6 10       57.9130         0.1156       228.883        0.189
   7  6 11       57.7499         0.1160       228.528        0.190
   7  6 12       57.5877         0.1164       228.172        0.190
   7  6 13       57.4264         0.1168       227.815        0.190
   7  6 14       57.2661         0.1172       227.456        0.191
   7  6 15       57.1068         0.1176       227.095        0.191
   7  6 16       56.9485         0.1180       226.733        0.191
   7  6 17       56.7912         0.1183       226.370        0.191
   7  6 18       56.6349         0.1186       226.006        0.191
   7  6 19       56.4798         0.1189       225.640        0.192
   7  6 20       56.3256         0.1192       225.273        0.192
   7  6 21       56.1727         0.1195       224.905        0.192
   7  6 22       56.0208         0.1198       224.535        0.192
   7  6 23       55.8701         0.1200       224.164        0.192
   7  6 24       55.7205         0.1203       223.792        0.192
   7  6 25       55.5722         0.1205       223.419        0.192
   7  6 26       55.4250         0.1207       223.045        0.192
   7  6 27       55.2791         0.1209       222.669        0.192
   7  6 28       55.1344         0.1211       222.293        0.192
   7  6 29       54.9910         0.1212       221.915        0.192
   7  6 30       54.8488         0.1213       221.536        0.192
   7  6 31       54.7080         0.1215       221.157        0.192
   7  7  0       59.8834         0.1096       232.149        0.185
   7  7  1       59.7131         0.1101       231.810        0.186
   7  7  2       59.5435         0.1107       231.470        0.186
   7  7  3       59.3746         0.1112       231.128        0.186
   7  7  4       59.2064         0.1117       230.785        0.187
   7  7  5       59.0389         0.1122       230.440        0.187
   7  7  6       58.8722         0.1127       230.093        0.187
   7  7  7       58.7063         0.1132       229.745        0.188
   7  7  8       58.5412         0.1137       229.395        0.188
   7  7  9       58.3769         0.1141       229.044        0.188
   7  7 10       58.2135         0.1146       228.692        0.189
   7  7 11       58.0509         0.1150       228.338        0.189
   7  7 12       57.8893         0.1154       227.982        0.189
   7  7 13       57.7286         0.1158       227.625        0.190
   7  7 14       57.5688         0.1162       227.267        0.190
   7  7 15       57.4100         0.1166       226.907        0.190
   7  7 16       57.2522         0.1170       226.546        0.190
   7  7 17       57.0955         0.1173       226.184        0.191
   7  7 18       56.9397         0.1176       225.820        0.191
   7  7 19       56.7850         0.1179       225.455        0.191
   7  7 20       56.6314         0.1182       225.089        0.191
   7  7 21       56.4789         0.1185       224.722        0.191
   7  7 22       56.3274         0.1188       224.353        0.191
   7  7 23       56.1772         0.1190       223.983        0.191
   7  7 24       56.0281         0.1193       223.612        0.191
   7  7 25       55.8801         0.1195       223.240        0.192
   7  7 26       55.7334         0.1197       222.866        0.192
   7  7 27       55.5879         0.1199       222.492        0.192
   7  7 28       55.4436         0.1200       222.116        0.192
   7  7 29       55.3006         0.1202       221.740        0.192
   7  7 30       55.1588         0.1203       221.362        0.192
   7  7 31       55.0183         0.1205       220.984        0.192
   7  8  0       60.1782         0.1086       231.953        0.185
