Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   7 22 24       60.3799         0.4582       220.910        0.471
   7 22 25       60.2373         0.4603       220.548        0.469
   7 22 26       60.0958         0.4624       220.186        0.467
   7 22 27       59.9554         0.4644       219.822        0.465
   7 22 28       59.8160         0.4664       219.458        0.463
   7 22 29       59.6778         0.4683       219.092        0.461
   7 22 30       59.5406         0.4702       218.726        0.458
   7 22 31       59.4047         0.4720       218.360        0.459
   7 23  0       64.3740         0.3951       229.104        0.500
   7 23  1       64.2123         0.3974       228.770        0.499
   7 23  2       64.0512         0.3997       228.434        0.499
   7 23  3       63.8907         0.4019       228.096        0.498
   7 23  4       63.7308         0.4041       227.758        0.497
   7 23  5       63.5715         0.4062       227.418        0.496
   7 23  6       63.4129         0.4083       227.077        0.495
   7 23  7       63.2550         0.4107       226.735        0.494
   7 23  8       63.0978         0.4136       226.391        0.492
   7 23  9       62.9413         0.4164       226.047        0.491
   7 23 10       62.7855         0.4191       225.701        0.490
   7 23 11       62.6306         0.4219       225.354        0.489
   7 23 12       62.4764         0.4246       225.006        0.487
   7 23 13       62.3230         0.4273       224.656        0.486
   7 23 14       62.1704         0.4299       224.306        0.485
   7 23 15       62.0187         0.4325       223.955        0.483
   7 23 16       61.8678         0.4350       223.602        0.482
   7 23 17       61.7179         0.4375       223.249        0.480
   7 23 18       61.5688         0.4400       222.894        0.479
   7 23 19       61.4207         0.4424       222.538        0.477
   7 23 20       61.2735         0.4447       222.182        0.475
   7 23 21       61.1272         0.4471       221.824        0.474
   7 23 22       60.9820         0.4493       221.466        0.472
   7 23 23       60.8377         0.4516       221.107        0.470
   7 23 24       60.6945         0.4537       220.747        0.468
   7 23 25       60.5523         0.4559       220.386        0.466
   7 23 26       60.4111         0.4579       220.024        0.464
   7 23 27       60.2711         0.4599       219.661        0.462
   7 23 28       60.1321         0.4619       219.298        0.460
   7 23 29       59.9942         0.4638       218.934        0.458
   7 23 30       59.8574         0.4657       218.569        0.456
   7 23 31       59.7217         0.4675       218.204        0.459
   7 24  0       64.6758         0.3905       228.923        0.498
   7 24  1       64.5148         0.3928       228.589        0.497
   7 24  2       64.3543         0.3951       228.253        0.496
   7 24  3       64.1944         0.3973       227.917        0.495
   7 24  4       64.0351         0.3995       227.579        0.494
   7 24  5       63.8765         0.4016       227.240        0.493
   7 24  6       63.7185         0.4037       226.899        0.492
   7 24  7       63.5611         0.4065       226.558        0.491
   7 24  8       63.4045         0.4093       226.215        0.490
   7 24  9       63.2486         0.4121       225.871        0.489
   7 24 10       63.0934         0.4149       225.526        0.488
   7 24 11       62.9389         0.4176       225.180        0.486
   7 24 12       62.7853         0.4203       224.832        0.485
   7 24 13       62.6324         0.4229       224.484        0.484
   7 24 14       62.4804         0.4255       224.134        0.482
   7 24 15       62.3292         0.4281       223.784        0.481
   7 24 16       62.1788         0.4306       223.432        0.479
   7 24 17       62.0293         0.4331       223.079        0.478
   7 24 18       61.8808         0.4356       222.726        0.476
   7 24 19       61.7331         0.4380       222.371        0.474
   7 24 20       61.5863         0.4403       222.016        0.473
   7 24 21       61.4406         0.4426       221.659        0.471
   7 24 22       61.2957         0.4449       221.302        0.469
   7 24 23       61.1519         0.4471       220.943        0.467
   7 24 24       61.0091         0.4493       220.584        0.465
   7 24 25       60.8673         0.4514       220.224        0.463
   7 24 26       60.7265         0.4534       219.864        0.461
   7 24 27       60.5868         0.4555       219.502        0.459
   7 24 28       60.4482         0.4574       219.140        0.457
   7 24 29       60.3106         0.4593       218.777        0.455
   7 24 30       60.1742         0.4612       218.413        0.455
   7 24 31       60.0388         0.4630       218.049        0.459
   7 25  0       64.9777         0.3859       228.742        0.496
   7 25  1       64.8173         0.3882       228.409        0.495
   7 25  2       64.6574         0.3904       228.074        0.494
   7 25  3       64.4981         0.3926       227.738        0.493
   7 25  4       64.3395         0.3948       227.401        0.492
   7 25  5       64.1814         0.3969       227.062        0.491
   7 25  6       64.0240         0.3993       226.723        0.490
   7 25  7       63.8673         0.4022       226.382        0.489
   7 25  8       63.7112         0.4050       226.040        0.488
   7 25  9       63.5559         0.4078       225.696        0.486
   7 25 10       63.4012         0.4105       225.352        0.485
   7 25 11       63.2474         0.4133       225.007        0.484
   7 25 12       63.0942         0.4159       224.660        0.482
   7 25 13       62.9419         0.4186       224.312        0.481
   7 25 14       62.7904         0.4212       223.964        0.480
   7 25 15       62.6397         0.4237       223.614        0.478
   7 25 16       62.4898         0.4262       223.263        0.477
   7 25 17       62.3408         0.4287       222.911        0.475
   7 25 18       62.1927         0.4311       222.559        0.473
   7 25 19       62.0455         0.4335       222.205        0.472
   7 25 20       61.8992         0.4359       221.850        0.470
   7 25 21       61.7539         0.4382       221.495        0.468
   7 25 22       61.6095         0.4404       221.138        0.467
   7 25 23       61.4661         0.4426       220.781        0.465
   7 25 24       61.3237         0.4448       220.423        0.463
   7 25 25       61.1823         0.4469       220.064        0.461
   7 25 26       61.0419         0.4489       219.704        0.459
   7 25 27       60.9025         0.4509       219.344        0.457
   7 25 28       60.7642         0.4529       218.983        0.455
   7 25 29       60.6270         0.4548       218.621        0.453
   7 25 30       60.4909         0.4566       218.258        0.455
   7 25 31       60.3559         0.4584       217.895        0.459
   7 26  0       65.2795         0.3812       228.563        0.493
   7 26  1       65.1198         0.3835       228.230        0.492
   7 26  2       64.9605         0.3858       227.896        0.491
   7 26  3       64.8019         0.3880       227.560        0.490
   7 26  4       64.6439         0.3901       227.224        0.489
   7 26  5       64.4864         0.3922       226.886        0.488
   7 26  6       64.3296         0.3951       226.547        0.487
   7 26  7       64.1734         0.3979       226.207        0.486
   7 26  8       64.0180         0.4007       225.865        0.485
   7 26  9       63.8632         0.4035       225.523        0.484
