 *tel    csi      Z      A   CsIE(MeV)   CsIV-VCal        CsIV       VCal
    1      3      2      3     153.703  -0.0434179     1.06079     1.10421
    1      3      2      3     165.166   -0.048561     1.14291     1.19147
    1      3      2      3      177.62  -0.0542688      1.2321     1.28637
    1      3      2      3     189.293  -0.0588502     1.31654     1.37539
    1      3      2      3     201.987  -0.0636199     1.40865     1.47227
    1      3      2      3     213.894  -0.0668235     1.49638      1.5632
    1      3      2      3     225.923  -0.0701415     1.58498     1.65512
    1      3      2      3     237.138  -0.0735523     1.66731     1.74086
    1      3      2      3     249.413  -0.0774399     1.75731     1.83475
    1      3      2      4     9.54866  0.000787444   0.0321544    0.031367
    1      3      2      4     22.2348  0.00568125    0.119015    0.113334
    1      3      2      4     35.3367  0.00434478    0.209268    0.204923
    1      3      2      4     48.2166  0.00188518    0.299618    0.297733
    1      3      2      4     61.8064  9.12491e-05    0.397352    0.397261
    1      3      2      4     74.4816  -0.00279307    0.488229    0.491022
    1      3      2      4     87.9663  -0.00651298    0.584933    0.591446
    1      3      2      4     100.597  -0.0101208    0.675851    0.685972
    1      3      2      4     113.233  -0.0140977    0.766781    0.780879
    1      3      2      4     126.733  -0.0179399    0.864633    0.882573
    1      3      2      4     139.422  -0.0223358    0.956049    0.978385
    1      3      2      4     152.152  -0.0265187     1.04817     1.07469
    1      3      2      4     165.788  -0.0289167      1.1491     1.17802
    1      3      2      4     178.634  -0.0307252     1.24477      1.2755
    1      3      2      4     191.548  -0.0309347     1.34267      1.3736
    1      3      2      4     204.536  -0.0295579     1.44282     1.47238
    1      3      2      4     217.608  -0.0279901     1.54389     1.57188
    1      3      2      4     230.767  -0.0257054     1.64642     1.67213
    1      3      2      4     243.134  -0.0232732     1.74313      1.7664
    1      3      2      4      256.48  -0.0205887     1.84762     1.86821
    1      3      2      4     269.931  -0.0183762      1.9525     1.97088
    1      3      2      4     282.583  -0.0165458     2.05095      2.0675
    1      3      2      6     7.96829  0.00882687   0.0256955   0.0168686
    1      3      2      6     20.7597   0.0153956     0.10678   0.0913844
    1      3      2      6     32.8093   0.0141949    0.185231    0.171036
    1      3      2      6     44.6622   0.0107814    0.263865    0.253084
    1      3      2      6     56.3904  0.00624524    0.342535     0.33629
    1      3      2      6     68.7697  0.00160678    0.427117     0.42551
    1      3      2      6     80.9899  -0.00228613    0.512271    0.514557
    1      3      2      6     92.2323  -0.00599491    0.591112    0.597107
    1      3      2      6      104.25  -0.0100103    0.675851    0.685861
    1      3      2      6     116.195  -0.0136592    0.760836    0.774495
    1      3      2      6     128.929  -0.0170996    0.852253    0.869353
    1      3      2      6     140.769  -0.0204083    0.937424    0.957832
    1      3      2      6     152.576  -0.0228923      1.0234     1.04629
    1      3      2      6     164.361  -0.0231206     1.11166     1.13478
    1      3      2      6     176.972  -0.0233551      1.2063     1.22966
    1      3      2      6     188.735  -0.0217996      1.2965      1.3183
    1      3      2      6     200.499  -0.0187285     1.38835     1.40708
    1      3      2      6     212.268  -0.0128479     1.48316     1.49601
    1      3      2      6     224.893  -0.00653724     1.58498     1.59152
    1      3      2      6     236.694  6.30913e-05     1.68095     1.68089
    2      0      2      3      8.9512  0.00184652   0.0404516   0.0386051
    2      0      2      3     19.4755  0.00804396    0.117169    0.109125
    2      0      2      3     30.6399   0.0103762    0.199619    0.189243
    2      0      2      3     41.9158  0.00803434    0.280492    0.272458
    2      0      2      3     52.4655  0.00530542    0.356762    0.351457
    2      0      2      3     63.8693  0.000608196    0.438244    0.437636
    2      0      2      3      74.484  -0.00396898    0.514391     0.51836
    2      0      2      3     85.9415  -0.00949237    0.596402    0.605894
    2      0      2      3       96.61  -0.0159573     0.67173    0.687687
    2      0      2      3     107.314  -0.0216306    0.748341    0.769972
    2      0      2      3     118.891  -0.0291749    0.829992    0.859167
    2      0      2      3     129.694  -0.0359486    0.906605    0.942554
    2      0      2      3     140.558  -0.0431176     0.98342     1.02654
    2      0      2      3     151.489  -0.0506186     1.06053     1.11115
    2      0      2      3     162.494  -0.0566378     1.13979     1.19643
    2      0      2      3      173.58  -0.0630089     1.21941     1.28242
    2      0      2      3     184.752  -0.0692023     1.29995     1.36915
    2      0      2      3     195.147  -0.0728734     1.37704     1.44991
    2      0      2      3     206.501  -0.0775242     1.46066     1.53818
    2      0      2      3     217.958  -0.0824717     1.54484     1.62731
    2      0      2      3     228.629  -0.0868803     1.62349     1.71037
    2      0      2      4     8.74503  0.00142173   0.0345878   0.0331661
    2      0      2      4     20.2942   0.0100262    0.117169    0.107143
    2      0      2      4     32.3775    0.013525    0.205378    0.191853
    2      0      2      4      44.636   0.0114209    0.292328    0.280907
    2      0      2      4     56.8923  0.00806309    0.379701    0.371638
    2      0      2      4     68.3041  0.00494918    0.462026    0.457077
    2      0      2      4     80.4873  0.000112973    0.549109    0.548996
    2      0      2      4     92.6281  -0.00455233    0.636574    0.641126
    2      0      2      4     104.738  -0.00834674    0.725077    0.733424
    2      0      2      4      116.83  -0.0137285    0.812171      0.8259
    2      0      2      4     128.918  -0.0177696    0.900829    0.918599
    2      0      2      4     140.208  -0.0219479     0.98342     1.00537
    2      0      2      4     152.323  -0.0258893     1.07276     1.09865
    2      0      2      4      164.47  -0.0286392     1.16369     1.19233
    2      0      2      4     176.658   -0.030147     1.25631     1.28646
    2      0      2      4     188.896  -0.0296063     1.35148     1.38109
    2      0      2      4     200.369  -0.0289924      1.4409     1.46989
    2      0      2      4     212.726  -0.0274694     1.53816     1.56563
    2      0      2      4     224.323  -0.0254227     1.63013     1.65555
    2      0      2      4     236.823  -0.0219703     1.73058     1.75255
    2      0      2      4     248.564  -0.0190098     1.82471     1.84372
    2      0      2      4     260.382   -0.016922     1.91862     1.93554
    2      0      2      6     10.0833  0.000439235   0.0345878   0.0341486
    2      0      2      6     20.2165   0.0110575    0.105475   0.0944175
    2      0      2      6     30.8047   0.0176188    0.182126    0.164507
    2      0      2      6     40.8203   0.0171394    0.251166    0.234027
    2      0      2      6     50.9618   0.0155713    0.321872    0.306301
    2      0      2      6     60.2604   0.0117676    0.385451    0.373683
    2      0      2      6     70.2599  0.00908506    0.456086    0.447001
    2      0      2      6     80.1816  0.00543086    0.525841     0.52041
    2      0      2      6     90.8347  0.00237997    0.602179    0.599799
    2      0      2      6     100.585  -0.0011415     0.67173    0.672872
    2      0      2      6     110.265  -0.00316807    0.742567    0.745735
    2      0      2      6     120.681  -0.00633693    0.818097    0.824434
    2      0      2      6      130.24  -0.00764199    0.889244    0.896886
    2      0      2      6     140.545  -0.00965282    0.965549    0.975202
    2      0      2      6     150.807   -0.011018     1.04236     1.05338
    2      0      2      6      160.25  -0.00977935     1.11568     1.12546
    2      0      2      6     170.454  -0.00912694     1.19436     1.20349
    2      0      2      6     180.637  -0.00672042     1.27476     1.28148
    2      0      2      6     190.808  -0.00158461     1.35791     1.35949
    2      0      2      6      200.97  0.00335924      1.4409     1.43754
    2      0      2      6     210.348  0.00875323      1.5184     1.50965
    2      0      2      6     220.511   0.0160115     1.60388     1.58787
    2      1      2      3     7.26136  0.000563434   0.0266969   0.0261335
    2      1      2      3     19.4363  0.00611929     0.10719    0.101071
    2      1      2      3      31.535    0.008638    0.189915    0.181277
    2      1      2      3      43.628  0.00944617     0.27297    0.263524
    2      1      2      3      55.873   0.0087011    0.356612    0.347911
    2      1      2      3     67.5419  0.00550937    0.434478    0.428969
    2      1      2      3     79.3447   0.0019904    0.513381    0.511391
    2      1      2      3      91.278  -0.00317429    0.591873    0.595047
    2      1      2      3     103.342  -0.00969811    0.670173    0.679871
    2      1      2      3     115.538  -0.0169048    0.748919    0.765824
    2      1      2      3     127.873  -0.0258339    0.827087    0.852921
    2      1      2      3     139.566  -0.0339875    0.901623    0.935611
    2      1      2      3     151.389  -0.0433297    0.975994     1.01932
    2      1      2      3     163.349  -0.0535376     1.05056      1.1041
    2      1      2      3     175.448  -0.0639667     1.12597     1.18994
    2      1      2      3     187.694  -0.0727498     1.20414     1.27689
    2      1      2      3     199.259   -0.082535     1.27653     1.35907
    2      1      2      3     211.802  -0.0920353     1.35621     1.44825
    2      1      2      3     223.654     -0.1007     1.43186     1.53256
    2      1      2      3     235.651   -0.110079     1.50787     1.61795
    2      1      2      3     247.799   -0.120161     1.58429     1.70445
    2      1      2      4     7.11567  0.000600479   0.0228025    0.022202
    2      1      2      4     20.0908  0.00613235    0.104777   0.0986446
    2      1      2      4     33.6937  0.00892798     0.19594    0.187012
    2      1      2      4     46.2957  0.00979148     0.28138    0.271589
    2      1      2      4     59.8206   0.0101557    0.374016     0.36386
    2      1      2      4     72.5095  0.00779567      0.4591    0.451304
